State,Program Name,Program Type,Eligibility Group,"If Other, Describe Eligibility Group","MCO, PIHP, or PAHP Name",MLR Reporting Period Start Date,MLR Reporting Period End Date,Report Year,MLR Numerator,MLR Denominator,State-Reported Member Months,Adjusted MLR,Remittance Dollar Amount for MLR Reporting Period
MA,SCO,Comprehensive MCO + MLTSS,All populations,,SWH,1/1/2020,12/31/2020,2020,318864827.0,361500625.0,182472.0,,
MA,SCO,Comprehensive MCO + MLTSS,All populations,,Tufts,1/1/2020,12/31/2020,2020,159078080.0,182350515.0,89423.0,,
MA,SCO,Comprehensive MCO + MLTSS,All populations,,UHC,1/1/2020,12/31/2020,2020,361640984.0,396836271.0,252750.0,,
MD,HealthChoice,Comprehensive MCO,All populations,,Aetna Better Health of Maryland,1/1/2018,12/31/2018,2018,32678938.0,37014878.0,100512.0,,0.0
MD,HealthChoice,Comprehensive MCO,All populations,,Amerigroup Community Care,1/1/2018,12/31/2018,2018,895475059.0,1086771526.0,3308748.0,,33271456.0
MD,HealthChoice,Comprehensive MCO,All populations,,Jai Medical Systems,1/1/2018,12/31/2018,2018,171849568.0,187041488.0,314535.0,,0.0
MD,HealthChoice,Comprehensive MCO,All populations,,Kaiser Permanente,1/1/2018,12/31/2018,2018,281207869.0,270706534.0,781054.0,,0.0
MD,HealthChoice,Comprehensive MCO,All populations,,Maryland Physician's Care,1/1/2018,12/31/2018,2018,1025799737.0,1112436818.0,2574762.0,,0.0
MD,HealthChoice,Comprehensive MCO,All populations,,MedStar,1/1/2018,12/31/2018,2018,410998644.0,453427242.0,1086270.0,,0.0
MD,HealthChoice,Comprehensive MCO,All populations,,Priority Partners,1/1/2018,12/31/2018,2018,1282082653.0,1437369728.0,3559493.0,,0.0
MD,HealthChoice,Comprehensive MCO,All populations,,United HealthCare,1/1/2018,12/31/2018,2018,568246946.0,666618782.0,1371339.0,,0.0
MD,HealthChoice,Comprehensive MCO,All populations,,University of Maryland Health Partners,1/1/2018,12/31/2018,2018,228346841.0,243015426.0,551509.0,,0.0
MD,HealthChoice,Comprehensive MCO,All populations,,Aetna Better Health of Maryland,1/1/2019,12/31/2019,2019,84484241.0,109272373.0,53406.0,,8072196.0
MD,HealthChoice,Comprehensive MCO,All populations,,"Amerigroup Maryland, Inc.",1/1/2019,12/31/2019,2019,929197334.0,1069970806.0,3292203.0,,0.0
MD,HealthChoice,Comprehensive MCO,All populations,,"Jai Medical Systems Managed Care Organization, Inc.",1/1/2019,12/31/2019,2019,184136903.0,191814823.0,322315.0,,0.0
MD,HealthChoice,Comprehensive MCO,All populations,,"Kaiser Foundation Health Plan of the Mid-Atlantic States, Inc.",1/1/2019,12/31/2019,2019,284500383.0,279595370.0,810775.0,,0.0
MD,HealthChoice,Comprehensive MCO,All populations,,"Maryland Care, Inc. D/B/A Maryland Physicians Care MCO",1/1/2019,12/31/2019,2019,1030975824.0,1078051973.0,2532376.0,,0.0
MD,HealthChoice,Comprehensive MCO,All populations,,"MedStar Family Choice, Inc.",1/1/2019,12/31/2019,2019,420401236.0,443601243.0,1080607.0,,0.0
MD,HealthChoice,Comprehensive MCO,All populations,,"Priority Partners Managed Care Organization, Inc",1/1/2019,12/31/2019,2019,1318031904.0,1404102118.0,3568309.0,,0.0
MD,HealthChoice,Comprehensive MCO,All populations,,"UnitedHealthCare of the Mid-Atlantic, Inc.",1/1/2019,12/31/2019,2019,571268462.0,642295217.0,1744964.0,,0.0
MD,HealthChoice,Comprehensive MCO,All populations,,"University of Maryland Health Partners, Inc.",1/1/2019,12/31/2019,2019,225364555.0,244992113.0,562676.0,,0.0
MD,HealthChoice,Comprehensive MCO,All populations,,"MedStar Family Choice, Inc.",1/1/2020,12/31/2020,2020,446686130.0,497336013.0,1125125.0,,0.0
MD,HeathChoice,Comprehensive MCO,All populations,,Aetna Better Health of Maryland,1/1/2020,12/31/2020,2020,140116972.0,165465118.0,414319.0,,529488.0
MD,HeathChoice,Comprehensive MCO,All populations,,"AMERIGROUP Maryland, Inc. ",1/1/2020,12/31/2020,2020,968959896.0,1134573359.0,3435794.0,,0.0
MD,HeathChoice,Comprehensive MCO,All populations,,CareFirst Community Health Plan Maryland,1/1/2020,12/31/2020,2020,221987149.0,257973584.0,582041.0,,0.0
MD,HeathChoice,Comprehensive MCO,All populations,,"Jai Medical Systems Managed Care Organization, Inc. ",1/1/2020,12/31/2020,2020,190353127.0,208758740.0,332481.0,,0.0
MD,HeathChoice,Comprehensive MCO,All populations,,"Kaiser Foundation Health Plan of the Mid-Atlantic States, Inc. ",1/1/2020,12/31/2020,2020,347010016.0,366837718.0,980234.0,,0.0
MD,HeathChoice,Comprehensive MCO,All populations,,Maryland Physicians Care MCO,1/1/2020,12/31/2020,2020,1055425016.0,1193059731.0,2617254.0,,0.0
MD,HeathChoice,Comprehensive MCO,All populations,,"Priority Partners Managed Care Organization, Inc.",1/1/2020,12/31/2020,2020,1347557537.0,1543874020.0,3711792.0,,0.0
MD,HeathChoice,Comprehensive MCO,All populations,,"UnitedHealthcare of the Mid-Atlantic, Inc.",1/1/2020,12/31/2020,2020,581806746.0,676197647.0,1796808.0,,0.0
MI,Healthy Kids Dental Plan,Dental only,All populations,,Delta Dental,10/1/2017,9/30/2018,2018,199764163.0,234994232.0,11609262.0,,
MI,Healthy Michigan Plan,Comprehensive MCO,Group VIII expansion adult only ,,Aetna Better Health of MI,10/1/2017,9/30/2018,2018,37260892.0,42552109.0,132956.0,,
MI,Healthy Michigan Plan,Comprehensive MCO,Group VIII expansion adult only ,,Blue Cross Complete,10/1/2017,9/30/2018,2018,296639468.0,350326826.0,1003609.0,,
MI,Healthy Michigan Plan,Comprehensive MCO,Group VIII expansion adult only ,,Empowered Health Plan,10/1/2017,9/30/2018,2018,3845394.0,5070306.0,14931.0,,
MI,Healthy Michigan Plan,Comprehensive MCO,Group VIII expansion adult only ,,McLaren Health Plan,10/1/2017,9/30/2018,2018,253205784.0,273061627.0,773450.0,,
MI,Healthy Michigan Plan,Comprehensive MCO,Group VIII expansion adult only ,,Meridian Health Plan,10/1/2017,9/30/2018,2018,575520770.0,630984902.0,1821154.0,,
MI,Healthy Michigan Plan,Comprehensive MCO,Group VIII expansion adult only ,,Molina Health Care,10/1/2017,9/30/2018,2018,295357437.0,345626880.0,1104208.0,,
MI,Healthy Michigan Plan,Comprehensive MCO,Group VIII expansion adult only ,,Priority Health Plan,10/1/2017,9/30/2018,2018,138926681.0,155015081.0,430166.0,,
MI,Healthy Michigan Plan,Comprehensive MCO,Group VIII expansion adult only ,,Total Healthcare,10/1/2017,9/30/2018,2018,61983698.0,67319165.0,191787.0,,
MI,Healthy Michigan Plan,Comprehensive MCO,Group VIII expansion adult only ,,United Healthcare Community Plan,10/1/2017,9/30/2018,2018,219235911.0,270584225.0,812481.0,,
MI,Healthy Michigan Plan,Comprehensive MCO,Group VIII expansion adult only ,,Upper Peninsula,10/1/2017,9/30/2018,2018,55376454.0,66540537.0,189113.0,,
MI,Managed Care Plan Division,Comprehensive MCO,Non-expansion adult only,,Aetna Better Health of MI,10/1/2017,9/30/2018,2018,83998511.0,93294236.0,356044.0,,
MI,Managed Care Plan Division,Comprehensive MCO,Non-expansion adult only,,Blue Cross Complete,10/1/2017,9/30/2018,2018,312492528.0,353188124.0,1475694.0,,
MI,Managed Care Plan Division,Comprehensive MCO,Non-expansion adult only,,Empowered Health Plan,10/1/2017,9/30/2018,2018,3826921.0,4217888.0,17456.0,,
MI,Managed Care Plan Division,Comprehensive MCO,Non-expansion adult only,,McLaren Health Plan,10/1/2017,9/30/2018,2018,373405674.0,388625909.0,1598747.0,,
MI,Managed Care Plan Division,Comprehensive MCO,Non-expansion adult only,,Meridian Health Plan,10/1/2017,9/30/2018,2018,890452235.0,975478480.0,4204112.0,,
MI,Managed Care Plan Division,Comprehensive MCO,Non-expansion adult only,,Molina Health Care,10/1/2017,9/30/2018,2018,650602255.0,682593656.0,3164657.0,,
MI,Managed Care Plan Division,Comprehensive MCO,Non-expansion adult only,,Priority Health Plan,10/1/2017,9/30/2018,2018,221094766.0,243068007.0,1070611.0,,
MI,Managed Care Plan Division,Comprehensive MCO,Non-expansion adult only,,Total Healthcare,10/1/2017,9/30/2018,2018,111883022.0,113014507.0,433261.0,,
MI,Managed Care Plan Division,Comprehensive MCO,Non-expansion adult only,,United Healthcare Community Plan,10/1/2017,9/30/2018,2018,494988343.0,543550968.0,2230839.0,,
MI,Managed Care Plan Division,Comprehensive MCO,Non-expansion adult only,,Upper Peninsula,10/1/2017,9/30/2018,2018,67692754.0,79556061.0,342296.0,,
MI,MI Choice Waiver Program,MLTSS only,MLTSS only,,A&D Home Health Care,10/1/2017,9/30/2018,2018,24478404.0,27358129.0,10786.0,,
MI,MI Choice Waiver Program,MLTSS only,MLTSS only,,Area Agency on Aging 1-B,10/1/2017,9/30/2018,2018,25214582.0,24405630.0,10112.0,,
MI,MI Choice Waiver Program,MLTSS only,MLTSS only,,Area Agency on Aging of NW Michigan,10/1/2017,9/30/2018,2018,9548970.0,9808050.0,4156.0,,
MI,MI Choice Waiver Program,MLTSS only,MLTSS only,,Detroit Area Agency on Aging,10/1/2017,9/30/2018,2018,28693378.0,33869157.0,15904.0,,
MI,MI Choice Waiver Program,MLTSS only,MLTSS only,,MORC Home Care Inc,10/1/2017,9/30/2018,2018,6295696.0,7225315.0,3009.0,,
MI,MI Choice Waiver Program,MLTSS only,MLTSS only,,Northeast MI Community Service Agency,10/1/2017,9/30/2018,2018,13377036.0,13454423.0,5200.0,,
MI,MI Choice Waiver Program,MLTSS only,MLTSS only,,Northern Health Care Management,10/1/2017,9/30/2018,2018,10441069.0,10565616.0,4133.0,,
MI,MI Choice Waiver Program,MLTSS only,MLTSS only,,Region 2 Area Agency on Aging,10/1/2017,9/30/2018,2018,16562288.0,16727224.0,7287.0,,
MI,MI Choice Waiver Program,MLTSS only,MLTSS only,,Region 3B Area Agency on Aging,10/1/2017,9/30/2018,2018,14107715.0,14911530.0,6113.0,,
MI,MI Choice Waiver Program,MLTSS only,MLTSS only,,Region IV Area Agency on Aging,10/1/2017,9/30/2018,2018,11731947.0,13499414.0,5627.0,,
MI,MI Choice Waiver Program,MLTSS only,MLTSS only,,Region VII Area Agency on Aging,10/1/2017,9/30/2018,2018,23501322.0,26715089.0,10787.0,,
MI,MI Choice Waiver Program,MLTSS only,MLTSS only,,Reliance Community Care Partners,10/1/2017,9/30/2018,2018,18172899.0,19584452.0,7651.0,,
MI,MI Choice Waiver Program,MLTSS only,MLTSS only,,Senior Resources of West Michigan,10/1/2017,9/30/2018,2018,18900693.0,20380020.0,8390.0,,
MI,MI Choice Waiver Program,MLTSS only,MLTSS only,,Senior Services,10/1/2017,9/30/2018,2018,12767189.0,8610131.0,101143.0,,
MI,MI Choice Waiver Program,MLTSS only,MLTSS only,,The Information Center,10/1/2017,9/30/2018,2018,8175856.0,9175644.0,3731.0,,
MI,MI Choice Waiver Program,MLTSS only,MLTSS only,,The Senior Alliance,10/1/2017,9/30/2018,2018,14293598.0,15749342.0,6634.0,,
MI,MI Choice Waiver Program,MLTSS only,MLTSS only,,Tri-County Office on Aging,10/1/2017,9/30/2018,2018,21122118.0,22322264.0,8633.0,,
MI,MI Choice Waiver Program,MLTSS only,MLTSS only,,"UPCAP SERVICES, INC.",10/1/2017,9/30/2018,2018,10359273.0,10936950.0,4631.0,,
MI,MI Choice Waiver Program,MLTSS only,MLTSS only,,Valley Area Agency on Aging,10/1/2017,9/30/2018,2018,10738731.0,11779652.0,4496.0,,
MI,Specialty Prepaid Inpatient Health Plan (Healthy Michigan Plan),Behavioral health only,Group VIII expansion adult only ,,CMH Partnership of Southeast Michigan,10/1/2017,9/30/2018,2018,19364107.0,13775633.0,434500.0,,
MI,Specialty Prepaid Inpatient Health Plan (Healthy Michigan Plan),Behavioral health only,Group VIII expansion adult only ,,Detroit Wayne Mental Health Authority,10/1/2017,9/30/2018,2018,88603075.0,95829121.0,2196354.0,,
MI,Specialty Prepaid Inpatient Health Plan (Healthy Michigan Plan),Behavioral health only,Group VIII expansion adult only ,,Lakeshore Regional Entity,10/1/2017,9/30/2018,2018,36268200.0,22851719.0,747219.0,,
MI,Specialty Prepaid Inpatient Health Plan (Healthy Michigan Plan),Behavioral health only,Group VIII expansion adult only ,,Macomb County CMH Services,10/1/2017,9/30/2018,2018,16434816.0,19375688.0,662564.0,,
MI,Specialty Prepaid Inpatient Health Plan (Healthy Michigan Plan),Behavioral health only,Group VIII expansion adult only ,,Mid-State Health Network,10/1/2017,9/30/2018,2018,56686392.0,57814507.0,1321720.0,,
MI,Specialty Prepaid Inpatient Health Plan (Healthy Michigan Plan),Behavioral health only,Group VIII expansion adult only ,,Northcare Network,10/1/2017,9/30/2018,2018,9259762.0,7656095.0,228658.0,,
MI,Specialty Prepaid Inpatient Health Plan (Healthy Michigan Plan),Behavioral health only,Group VIII expansion adult only ,,Northern Michigan Regional Entity,10/1/2017,9/30/2018,2018,18764050.0,15954874.0,416318.0,,
MI,Specialty Prepaid Inpatient Health Plan (Healthy Michigan Plan),Behavioral health only,Group VIII expansion adult only ,,Region 10,10/1/2017,9/30/2018,2018,28186800.0,24510353.0,654491.0,,
MI,Specialty Prepaid Inpatient Health Plan (Healthy Michigan Plan),Behavioral health only,Group VIII expansion adult only ,,Southwest Michigan Behavioral Health,10/1/2017,9/30/2018,2018,25723159.0,28969563.0,51349.0,,
MI,Specialty Prepaid Inpatient Health Plan (Specialty Services and Supports Waiver),Behavioral health only,Non-expansion adult only,,CMH Partnership of Southeast Michigan,10/1/2017,9/30/2018,2018,140708567.0,136599925.0,991556.0,,
MI,Specialty Prepaid Inpatient Health Plan (Specialty Services and Supports Waiver),Behavioral health only,Non-expansion adult only,,Detroit Wayne Mental Health Authority,10/1/2017,9/30/2018,2018,561811840.0,578444136.0,5537012.0,,
MI,Specialty Prepaid Inpatient Health Plan (Specialty Services and Supports Waiver),Behavioral health only,Non-expansion adult only,,Lakeshore Regional Entity,10/1/2017,9/30/2018,2018,256829710.0,248296988.0,2342378.0,,
MI,Specialty Prepaid Inpatient Health Plan (Specialty Services and Supports Waiver),Behavioral health only,Non-expansion adult only,,Macomb County CMH Services,10/1/2017,9/30/2018,2018,165917494.0,161673868.0,1508641.0,,
MI,Specialty Prepaid Inpatient Health Plan (Specialty Services and Supports Waiver),Behavioral health only,Non-expansion adult only,,Mid-State Health Network,10/1/2017,9/30/2018,2018,481330657.0,491006424.0,2370578.0,,
MI,Specialty Prepaid Inpatient Health Plan (Specialty Services and Supports Waiver),Behavioral health only,Non-expansion adult only,,Northcare Network,10/1/2017,9/30/2018,2018,80865414.0,84062065.0,546515.0,,
MI,Specialty Prepaid Inpatient Health Plan (Specialty Services and Supports Waiver),Behavioral health only,Non-expansion adult only,,Northern Michigan Regional Entity,10/1/2017,9/30/2018,2018,151889008.0,155014085.0,1018050.0,,
MI,Specialty Prepaid Inpatient Health Plan (Specialty Services and Supports Waiver),Behavioral health only,Non-expansion adult only,,Region 10,10/1/2017,9/30/2018,2018,179506384.0,207831117.0,1661674.0,,
MI,Specialty Prepaid Inpatient Health Plan (Specialty Services and Supports Waiver),Behavioral health only,Non-expansion adult only,,Southwest Michigan Behavioral Health,10/1/2017,9/30/2018,2018,196646106.0,206620043.0,148371.0,,
MI,Specialty Services and Supports Waiver,Behavioral health only,Group VIII expansion adult only ,,Oakland County CMH Authority,10/1/2017,9/30/2018,2018,28174748.0,31868433.0,639979.0,,
MI,Specialty Services and Supports Waiver,Behavioral health only,Non-expansion adult only,,Oakland County CMH Authority,10/1/2017,9/30/2018,2018,242117738.0,233492967.0,1477315.0,,
MI,Healthy Kids Dental,Dental only,All populations,,BCBSM,10/1/2018,9/30/2019,2019,9676533.0,16381089.0,1132386.0,,
MI,Healthy Kids Dental,Dental only,All populations,,Delta Dental,10/1/2018,9/30/2019,2019,188965228.0,221275754.0,10699878.0,,
MI,Healthy Michigan Plan,Comprehensive MCO,Group VIII expansion adult only ,,Aetna Better Health of MI,10/1/2018,9/30/2019,2019,37795831.0,42694522.0,129044.0,,
MI,Healthy Michigan Plan,Comprehensive MCO,Group VIII expansion adult only ,,Blue Cross Complete,10/1/2018,9/30/2019,2019,304906909.0,342919609.0,988457.0,,
MI,Healthy Michigan Plan,Comprehensive MCO,Group VIII expansion adult only ,,HAP Empowered Health Plan,10/1/2018,9/30/2019,2019,5117996.0,6652998.0,19264.0,,
MI,Healthy Michigan Plan,Comprehensive MCO,Group VIII expansion adult only ,,McLaren Health Plan,10/1/2018,9/30/2019,2019,264250631.0,280307907.0,800648.0,,
MI,Healthy Michigan Plan,Comprehensive MCO,Group VIII expansion adult only ,,Meridian Health Plan,10/1/2018,9/30/2019,2019,560828589.0,600151836.0,1903822.0,,
MI,Healthy Michigan Plan,Comprehensive MCO,Group VIII expansion adult only ,,Molina Health Care,10/1/2018,9/30/2019,2019,288567785.0,342162087.0,1050288.0,,
MI,Healthy Michigan Plan,Comprehensive MCO,Group VIII expansion adult only ,,Priority Health Plan,10/1/2018,9/30/2019,2019,134784011.0,154013029.0,415456.0,,
MI,Healthy Michigan Plan,Comprehensive MCO,Group VIII expansion adult only ,,Total Healthcare,10/1/2018,9/30/2019,2019,58799810.0,68177193.0,196560.0,,
MI,Healthy Michigan Plan,Comprehensive MCO,Group VIII expansion adult only ,,Trusted Health Plan,10/1/2018,9/30/2019,2019,12264314.0,15458725.0,44245.0,,
MI,Healthy Michigan Plan,Comprehensive MCO,Group VIII expansion adult only ,,United Healthcare Community Plan,10/1/2018,9/30/2019,2019,232783854.0,273636176.0,820864.0,,
MI,Healthy Michigan Plan,Comprehensive MCO,Group VIII expansion adult only ,,Upper Peninsula,10/1/2018,9/30/2019,2019,55067638.0,66642847.0,190117.0,,
MI,Managed Care Plan Division,Comprehensive MCO,Non-expansion adult only,,Aetna Better Health of MI,10/1/2018,9/30/2019,2019,80183022.0,89075460.0,324644.0,,
MI,Managed Care Plan Division,Comprehensive MCO,Non-expansion adult only,,Blue Cross Complete,10/1/2018,9/30/2019,2019,345477629.0,398665424.0,1515769.0,,
MI,Managed Care Plan Division,Comprehensive MCO,Non-expansion adult only,,HAP Empowered Health Plan,10/1/2018,9/30/2019,2019,4521050.0,5179886.0,21843.0,,
MI,Managed Care Plan Division,Comprehensive MCO,Non-expansion adult only,,McLaren Health Plan,10/1/2018,9/30/2019,2019,387656430.0,425961153.0,1621845.0,,
MI,Managed Care Plan Division,Comprehensive MCO,Non-expansion adult only,,Meridian Health Plan,10/1/2018,9/30/2019,2019,893714152.0,1007645759.0,4554568.0,,
MI,Managed Care Plan Division,Comprehensive MCO,Non-expansion adult only,,Molina Health Care,10/1/2018,9/30/2019,2019,648921806.0,738148720.0,3021058.0,,
MI,Managed Care Plan Division,Comprehensive MCO,Non-expansion adult only,,Priority Health Plan,10/1/2018,9/30/2019,2019,219010500.0,248794485.0,1080015.0,,
MI,Managed Care Plan Division,Comprehensive MCO,Non-expansion adult only,,Total Healthcare,10/1/2018,9/30/2019,2019,111126444.0,118141253.0,417972.0,,
MI,Managed Care Plan Division,Comprehensive MCO,Non-expansion adult only,,Trusted Health Plan,10/1/2018,9/30/2019,2019,11944015.0,15261483.0,57860.0,,
MI,Managed Care Plan Division,Comprehensive MCO,Non-expansion adult only,,United Healthcare Community Plan,10/1/2018,9/30/2019,2019,479377105.0,564747667.0,2187699.0,,
MI,Managed Care Plan Division,Comprehensive MCO,Non-expansion adult only,,Upper Peninsula,10/1/2018,9/30/2019,2019,66654352.0,87828793.0,342006.0,,
MI,MI Choice Waiver Program,MLTSS only,MLTSS only,,Area Agency on Aging 1-B,10/1/2018,9/30/2019,2019,23394950.0,23868401.0,9423.0,,
MI,MI Choice Waiver Program,MLTSS only,MLTSS only,,Area Agency on Aging of NW Michigan,10/1/2018,9/30/2019,2019,10895541.0,11271131.0,4499.0,,
MI,MI Choice Waiver Program,MLTSS only,MLTSS only,,Detroit Area Agency on Aging,10/1/2018,9/30/2019,2019,28312343.0,32625829.0,14990.0,,
MI,MI Choice Waiver Program,MLTSS only,MLTSS only,,MORC Home Care Inc,10/1/2018,9/30/2019,2019,6148702.0,7247452.0,2933.0,,
MI,MI Choice Waiver Program,MLTSS only,MLTSS only,,Northeast MI Community Service Agency,10/1/2018,9/30/2019,2019,13092266.0,13082313.0,5004.0,,
MI,MI Choice Waiver Program,MLTSS only,MLTSS only,,Northern Health Care Management,10/1/2018,9/30/2019,2019,9164418.0,9649739.0,3698.0,,
MI,MI Choice Waiver Program,MLTSS only,MLTSS only,,Region 2 Area Agency on Aging,10/1/2018,9/30/2019,2019,16728348.0,17051541.0,7104.0,,
MI,MI Choice Waiver Program,MLTSS only,MLTSS only,,Region 3B Area Agency on Aging,10/1/2018,9/30/2019,2019,13371000.0,14140946.0,5762.0,,
MI,MI Choice Waiver Program,MLTSS only,MLTSS only,,Region IV Area Agency on Aging,10/1/2018,9/30/2019,2019,13690769.0,15131863.0,6236.0,,
MI,MI Choice Waiver Program,MLTSS only,MLTSS only,,Region VII Area Agency on Aging,10/1/2018,9/30/2019,2019,22742142.0,26111738.0,10485.0,,
MI,MI Choice Waiver Program,MLTSS only,MLTSS only,,Reliance Community Care Partners,10/1/2018,9/30/2019,2019,20544005.0,21396958.0,8014.0,,
MI,MI Choice Waiver Program,MLTSS only,MLTSS only,,Senior Resources of West Michigan,10/1/2018,9/30/2019,2019,19348695.0,20090097.0,7977.0,,
MI,MI Choice Waiver Program,MLTSS only,MLTSS only,,Senior Services,10/1/2018,9/30/2019,2019,12850390.0,11523935.0,3107.0,,
MI,MI Choice Waiver Program,MLTSS only,MLTSS only,,The Information Center,10/1/2018,9/30/2019,2019,8120022.0,1053472.0,3719.0,,
MI,MI Choice Waiver Program,MLTSS only,MLTSS only,,The Senior Alliance,10/1/2018,9/30/2019,2019,14926046.0,16018226.0,6431.0,,
MI,MI Choice Waiver Program,MLTSS only,MLTSS only,,Tri-County Office on Aging,10/1/2018,9/30/2019,2019,21769442.0,24651150.0,9288.0,,
MI,MI Choice Waiver Program,MLTSS only,MLTSS only,,UPCAP Care Services,10/1/2018,9/30/2019,2019,10426594.0,10970939.0,4583.0,,
MI,MI Choice Waiver Program,MLTSS only,MLTSS only,,Valley Area Agency on Aging,10/1/2018,9/30/2019,2019,9955995.0,11415586.0,4192.0,,
